"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 28, 2017","10,391.34","10,354.87","10,402.27","10,340.09","6.44B","0.36%"
"Feb 27, 2017","10,353.55","10,443.30","10,447.68","10,345.47","7.41B","-0.86%"
"Feb 24, 2017","10,443.73","10,423.64","10,446.50","10,396.75","7.66B","0.11%"
"Feb 23, 2017","10,432.64","10,439.83","10,454.16","10,379.05","8.67B","-0.11%"
"Feb 22, 2017","10,444.38","10,403.92","10,444.38","10,385.10","8.10B","0.37%"
"Feb 21, 2017","10,405.75","10,338.87","10,407.14","10,330.28","8.20B","0.74%"
"Feb 20, 2017","10,329.00","10,203.02","10,334.59","10,203.02","7.63B","1.29%"
"Feb 17, 2017","10,197.92","10,261.09","10,296.14","10,183.37","7.49B","-0.55%"
"Feb 16, 2017","10,253.96","10,175.12","10,253.96","10,163.24","6.93B","0.75%"
"Feb 15, 2017","10,177.25","10,259.95","10,294.77","10,160.11","7.89B","-0.85%"
"Feb 14, 2017","10,264.92","10,273.09","10,286.37","10,234.37","6.51B","-0.06%"
"Feb 13, 2017","10,270.83","10,188.71","10,279.12","10,187.09","7.80B","0.83%"
"Feb 10, 2017","10,186.38","10,184.57","10,212.48","10,155.36","7.56B","0.04%"
"Feb 09, 2017","10,182.73","10,124.45","10,194.42","10,116.45","6.90B","0.52%"
"Feb 08, 2017","10,130.12","10,043.61","10,130.12","10,003.91","5.75B","0.74%"
"Feb 07, 2017","10,055.57","10,072.51","10,093.67","10,011.77","5.35B","-0.23%"
"Feb 06, 2017","10,078.73","10,004.22","10,080.58","9,984.64","5.19B","0.74%"
"Feb 03, 2017","10,004.84","10,061.29","10,066.70","9,985.30","4.51B","-0.47%"
"Jan 26, 2017","10,052.05","9,989.85","10,053.36","9,989.35","4.52B","0.74%"
"Jan 25, 2017","9,977.96","9,931.62","9,991.50","9,922.49","4.33B","0.37%"
"Jan 24, 2017","9,941.55","9,972.61","9,978.27","9,928.08","5.11B","-0.35%"
"Jan 23, 2017","9,976.19","9,919.41","10,010.08","9,919.41","5.68B","0.71%"
"Jan 20, 2017","9,906.14","9,763.04","9,925.17","9,762.78","5.29B","1.41%"
"Jan 19, 2017","9,768.57","9,781.64","9,821.22","9,746.30","4.55B","-0.37%"
"Jan 18, 2017","9,804.76","9,801.08","9,858.79","9,774.76","4.64B","-0.22%"
"Jan 17, 2017","9,826.79","9,684.53","9,827.91","9,611.19","5.77B","1.17%"
"Jan 16, 2017","9,712.80","9,993.56","9,993.56","9,482.84","8.27B","-2.95%"
"Jan 13, 2017","10,008.30","10,135.68","10,155.22","9,997.40","5.98B","-1.21%"
"Jan 12, 2017","10,131.23","10,207.43","10,236.09","10,127.42","6.24B","-0.82%"
"Jan 11, 2017","10,215.48","10,294.30","10,331.37","10,213.86","6.20B","-0.88%"
"Jan 10, 2017","10,306.34","10,327.01","10,357.14","10,301.69","6.46B","-0.25%"
"Jan 09, 2017","10,331.79","10,281.31","10,337.70","10,258.37","6.19B","0.41%"
"Jan 06, 2017","10,289.36","10,362.85","10,363.12","10,286.52","6.19B","-0.79%"
"Jan 05, 2017","10,371.47","10,382.60","10,396.90","10,365.44","6.81B","-0.13%"
"Jan 04, 2017","10,384.87","10,264.43","10,384.87","10,255.75","7.23B","1.19%"
"Jan 03, 2017","10,262.85","10,205.14","10,275.13","10,205.14","6.22B","0.84%"
"Dec 30, 2016","10,177.14","10,175.50","10,204.09","10,145.11","5.04B","0.17%"
"Dec 29, 2016","10,159.45","10,177.02","10,222.52","10,151.28","4.93B","-0.27%"
"Dec 28, 2016","10,187.16","10,229.01","10,246.77","10,169.80","5.20B","-0.42%"
"Dec 27, 2016","10,230.57","10,229.91","10,270.98","10,221.67","5.26B","-0.03%"
"Dec 26, 2016","10,233.42","10,163.51","10,233.42","10,062.37","6.14B","0.33%"
"Dec 23, 2016","10,199.86","10,304.64","10,311.39","10,196.72","6.33B","-1.04%"
"Dec 22, 2016","10,306.92","10,310.72","10,323.07","10,257.32","5.87B","-0.06%"
"Dec 21, 2016","10,313.57","10,266.19","10,320.34","10,266.19","6.25B","0.67%"
"Dec 20, 2016","10,245.33","10,275.44","10,276.63","10,204.02","6.36B","-0.37%"
"Dec 19, 2016","10,283.16","10,330.61","10,330.61","10,262.69","6.56B","-0.50%"
"Dec 16, 2016","10,334.76","10,258.64","10,346.53","10,239.21","6.80B","0.77%"
"Dec 15, 2016","10,256.11","10,202.24","10,331.98","10,195.00","7.56B","0.23%"
"Dec 14, 2016","10,232.82","10,318.07","10,333.66","10,213.95","7.92B","-0.96%"
"Dec 13, 2016","10,332.28","10,280.44","10,364.06","10,192.13","8.18B","0.29%"
"Dec 12, 2016","10,302.85","10,774.59","10,775.57","10,292.54","11.51B","-4.51%"
"Dec 09, 2016","10,789.62","10,802.18","10,835.91","10,766.56","7.76B","-0.21%"
"Dec 08, 2016","10,812.30","10,865.22","10,865.22","10,804.74","7.84B","-0.40%"
"Dec 07, 2016","10,855.72","10,780.21","10,855.72","10,751.20","7.45B","0.70%"
"Dec 06, 2016","10,779.77","10,798.80","10,833.81","10,774.36","6.98B","-0.04%"
"Dec 05, 2016","10,784.33","10,776.12","10,894.08","10,762.85","9.14B","-1.18%"
"Dec 02, 2016","10,912.63","11,074.54","11,078.29","10,905.39","10.11B","-1.58%"
"Dec 01, 2016","11,088.16","11,037.11","11,090.93","11,036.61","9.54B","0.69%"
"Nov 30, 2016","11,012.19","11,023.66","11,072.06","10,983.18","9.78B","-0.20%"
"Nov 29, 2016","11,034.70","11,039.62","11,124.81","11,026.30","11.34B","-0.31%"
"Nov 28, 2016","11,068.87","11,078.77","11,108.87","11,045.68","11.13B","0.29%"
"Nov 25, 2016","11,036.53","10,966.36","11,036.53","10,830.40","10.28B","0.63%"
"Nov 24, 2016","10,967.47","10,960.65","11,030.12","10,947.27","10.28B","-0.06%"
"Nov 23, 2016","10,973.80","11,011.00","11,041.52","10,952.00","10.80B","-0.11%"
"Nov 22, 2016","10,985.60","10,910.42","10,985.60","10,910.42","9.58B","0.79%"
"Nov 21, 2016","10,899.92","10,877.08","10,955.44","10,861.81","8.23B","0.10%"
"Nov 18, 2016","10,889.11","10,946.88","10,963.66","10,876.91","7.89B","-0.51%"
"Nov 17, 2016","10,945.42","10,942.10","10,961.80","10,887.51","8.53B","-0.21%"
"Nov 16, 2016","10,968.08","10,970.70","10,998.92","10,956.87","10.92B","0.09%"
"Nov 15, 2016","10,958.10","10,910.15","10,958.10","10,877.40","10.64B","0.46%"
"Nov 14, 2016","10,907.53","10,855.98","10,952.61","10,847.82","13.26B","0.27%"
"Nov 11, 2016","10,878.14","10,823.93","10,878.14","10,792.83","12.60B","0.52%"
"Nov 10, 2016","10,821.66","10,777.10","10,848.98","10,777.10","10.10B","1.16%"
"Nov 09, 2016","10,697.11","10,768.86","10,785.09","10,575.16","10.49B","-0.61%"
"Nov 08, 2016","10,763.13","10,734.07","10,785.88","10,722.35","8.04B","0.64%"
"Nov 07, 2016","10,695.18","10,704.26","10,729.99","10,663.56","8.67B","-0.07%"
"Nov 04, 2016","10,702.57","10,737.91","10,784.84","10,684.47","7.44B","-0.39%"
"Nov 03, 2016","10,743.96","10,662.16","10,804.26","10,655.14","8.83B","0.48%"
"Nov 02, 2016","10,692.65","10,771.35","10,785.11","10,686.94","7.99B","-0.96%"
"Nov 01, 2016","10,796.14","10,714.82","10,797.06","10,706.87","6.69B","0.86%"
"Oct 31, 2016","10,704.30","10,685.36","10,719.04","10,630.30","6.65B","-0.06%"
"Oct 28, 2016","10,711.04","10,783.28","10,836.77","10,710.93","7.69B","-0.72%"
"Oct 27, 2016","10,788.97","10,805.80","10,808.14","10,745.28","7.22B","-0.26%"
"Oct 26, 2016","10,817.51","10,871.24","10,871.24","10,793.63","8.83B","-0.50%"
"Oct 25, 2016","10,871.51","10,846.76","10,871.66","10,841.20","8.66B","0.27%"
"Oct 24, 2016","10,842.64","10,755.49","10,871.16","10,740.18","9.32B","0.87%"
"Oct 21, 2016","10,748.90","10,783.56","10,802.54","10,678.11","8.36B","-0.33%"
"Oct 20, 2016","10,784.33","10,763.46","10,802.66","10,752.92","7.57B","0.25%"
"Oct 19, 2016","10,757.92","10,811.27","10,824.41","10,733.69","8.34B","-0.36%"
"Oct 18, 2016","10,797.02","10,637.69","10,797.02","10,637.69","8.29B","1.37%"
"Oct 17, 2016","10,651.50","10,770.34","10,783.67","10,624.82","8.00B","-1.01%"
"Oct 14, 2016","10,759.68","10,774.37","10,774.37","10,692.07","7.39B","-0.26%"
"Oct 13, 2016","10,787.49","10,784.74","10,818.04","10,757.49","8.14B","-0.01%"
"Oct 12, 2016","10,788.59","10,751.43","10,792.12","10,733.31","7.87B","0.06%"
"Oct 11, 2016","10,782.31","10,743.41","10,782.31","10,727.45","8.58B","0.38%"
"Oct 10, 2016","10,741.69","10,612.21","10,741.69","10,584.70","8.17B","1.65%"
"Sep 30, 2016","10,567.58","10,504.29","10,590.37","10,499.47","5.10B","0.53%"
"Sep 29, 2016","10,512.25","10,477.04","10,553.02","10,477.04","5.55B","0.43%"
"Sep 28, 2016","10,467.16","10,490.05","10,492.93","10,436.12","5.13B","-0.09%"
"Sep 27, 2016","10,476.97","10,375.35","10,476.97","10,352.02","6.18B","0.81%"
"Sep 26, 2016","10,392.70","10,588.35","10,588.51","10,392.70","7.90B","-2.05%"
"Sep 23, 2016","10,609.70","10,670.59","10,679.82","10,607.86","6.86B","-0.49%"
"Sep 22, 2016","10,662.21","10,644.71","10,697.39","10,634.46","7.57B","0.74%"
"Sep 21, 2016","10,583.40","10,543.39","10,600.68","10,538.94","6.02B","0.37%"
"Sep 20, 2016","10,544.53","10,563.04","10,563.73","10,520.08","5.47B","-0.12%"
"Sep 19, 2016","10,557.25","10,476.63","10,570.58","10,476.63","5.79B","0.99%"
"Sep 14, 2016","10,454.24","10,466.83","10,519.96","10,425.69","6.63B","-0.57%"
"Sep 13, 2016","10,514.58","10,519.02","10,545.20","10,460.13","7.41B","0.51%"
"Sep 12, 2016","10,461.58","10,578.78","10,619.89","10,460.51","10.32B","-2.80%"
"Sep 09, 2016","10,762.79","10,855.29","10,877.09","10,762.79","8.50B","-0.81%"
"Sep 08, 2016","10,851.19","10,830.05","10,863.96","10,795.87","7.90B","0.12%"
"Sep 07, 2016","10,838.72","10,860.12","10,903.64","10,827.25","10.51B","-0.21%"
"Sep 06, 2016","10,861.50","10,714.54","10,861.50","10,623.99","10.21B","1.55%"
"Sep 05, 2016","10,695.45","10,682.71","10,756.43","10,674.96","7.34B","0.52%"
"Sep 02, 2016","10,640.42","10,666.10","10,727.88","10,592.08","7.60B","-0.27%"
"Sep 01, 2016","10,669.51","10,759.76","10,765.51","10,669.51","8.29B","-0.82%"
"Aug 31, 2016","10,757.88","10,730.55","10,776.32","10,679.65","7.91B","0.27%"
"Aug 30, 2016","10,729.12","10,732.77","10,787.32","10,713.75","7.23B","0.04%"
"Aug 29, 2016","10,724.40","10,690.95","10,757.26","10,682.26","7.65B","0.29%"
"Aug 26, 2016","10,693.75","10,703.32","10,785.01","10,675.60","8.78B","0.14%"
"Aug 25, 2016","10,679.15","10,694.34","10,699.25","10,564.36","9.72B","-0.76%"
"Aug 24, 2016","10,760.44","10,751.35","10,815.26","10,732.92","8.78B","0.09%"
"Aug 23, 2016","10,750.29","10,720.50","10,793.37","10,680.10","9.04B","0.18%"
"Aug 22, 2016","10,731.40","10,869.06","10,894.84","10,731.20","10.29B","-1.30%"
"Aug 19, 2016","10,872.71","10,865.38","10,911.77","10,819.80","10.80B","-0.06%"
"Aug 18, 2016","10,879.20","10,873.65","10,946.74","10,834.01","13.16B","-0.11%"
"Aug 17, 2016","10,890.69","10,879.99","10,936.58","10,832.78","12.44B","0.07%"
"Aug 16, 2016","10,882.95","10,845.62","10,913.22","10,845.07","14.14B","0.56%"
"Aug 15, 2016","10,822.11","10,556.40","10,862.96","10,552.95","16.16B","2.79%"
"Aug 12, 2016","10,528.10","10,373.05","10,528.10","10,364.47","9.12B","1.32%"
"Aug 11, 2016","10,390.96","10,496.43","10,526.35","10,390.96","8.92B","-1.14%"
"Aug 10, 2016","10,511.16","10,558.49","10,594.77","10,510.91","9.24B","-0.51%"
"Aug 09, 2016","10,564.77","10,466.04","10,564.77","10,457.82","9.20B","0.92%"
"Aug 08, 2016","10,468.88","10,315.00","10,468.88","10,259.30","8.89B","1.22%"
"Aug 05, 2016","10,342.28","10,368.80","10,420.42","10,333.32","8.11B","-0.23%"
"Aug 04, 2016","10,366.50","10,272.72","10,376.21","10,235.70","8.30B","0.83%"
"Aug 03, 2016","10,281.25","10,229.47","10,295.76","10,205.98","7.11B","0.30%"
"Aug 02, 2016","10,250.55","10,173.34","10,250.55","10,157.85","6.14B","0.64%"
"Aug 01, 2016","10,185.48","10,289.89","10,290.05","10,086.65","8.62B","-1.39%"
"Jul 29, 2016","10,329.43","10,384.40","10,411.13","10,294.50","8.52B","-0.64%"
"Jul 28, 2016","10,396.31","10,386.83","10,481.69","10,262.30","11.10B","-0.09%"
"Jul 27, 2016","10,405.85","10,858.70","10,873.26","10,289.96","16.28B","-4.11%"
"Jul 26, 2016","10,852.21","10,714.75","10,852.21","10,713.69","9.11B","1.25%"
"Jul 25, 2016","10,718.35","10,684.55","10,778.73","10,668.64","9.35B","0.09%"
"Jul 22, 2016","10,709.07","10,782.24","10,801.47","10,700.11","10.41B","-0.72%"
"Jul 21, 2016","10,787.21","10,758.33","10,872.34","10,746.88","10.44B","0.25%"
"Jul 20, 2016","10,759.86","10,775.56","10,818.94","10,740.59","9.56B","-0.17%"
"Jul 19, 2016","10,778.25","10,753.87","10,783.22","10,661.39","10.22B","0.15%"
"Jul 18, 2016","10,762.00","10,793.17","10,835.30","10,708.74","11.25B","-0.57%"
"Jul 15, 2016","10,823.21","10,854.50","10,869.07","10,774.54","11.46B","-0.28%"
"Jul 14, 2016","10,854.14","10,834.90","10,866.44","10,786.49","12.07B","0.01%"
"Jul 13, 2016","10,853.56","10,794.50","10,890.02","10,772.83","15.45B","0.89%"
"Jul 12, 2016","10,757.84","10,583.17","10,757.84","10,487.55","14.63B","1.54%"
"Jul 11, 2016","10,594.82","10,633.62","10,734.34","10,587.96","13.19B","-0.16%"
"Jul 08, 2016","10,611.80","10,613.71","10,672.92","10,560.31","11.08B","-0.08%"
"Jul 07, 2016","10,620.58","10,612.23","10,662.70","10,526.81","13.57B","-0.20%"
"Jul 06, 2016","10,641.65","10,567.67","10,641.65","10,538.10","12.32B","0.37%"
"Jul 05, 2016","10,602.77","10,598.42","10,626.02","10,546.70","12.59B","-0.07%"
"Jul 04, 2016","10,609.86","10,369.69","10,631.57","10,362.85","12.89B","1.45%"
"Jul 01, 2016","10,458.43","10,506.22","10,555.95","10,436.60","9.54B","-0.30%"
"Jun 30, 2016","10,489.99","10,474.93","10,509.99","10,435.53","9.93B","0.28%"
"Jun 29, 2016","10,460.97","10,499.91","10,527.69","10,434.24","11.38B","-0.02%"
"Jun 28, 2016","10,463.45","10,330.12","10,475.76","10,309.23","12.36B","0.83%"
"Jun 27, 2016","10,377.57","10,090.05","10,377.57","10,090.05","10.91B","2.27%"
"Jun 24, 2016","10,147.70","10,235.05","10,315.35","9,901.90","12.67B","-1.05%"
"Jun 23, 2016","10,255.27","10,288.47","10,312.61","10,183.01","9.76B","-0.41%"
"Jun 22, 2016","10,297.98","10,108.96","10,297.98","10,104.88","8.76B","1.64%"
"Jun 21, 2016","10,131.86","10,285.04","10,357.18","10,093.15","10.97B","-0.88%"
"Jun 20, 2016","10,221.85","10,183.77","10,241.91","10,101.63","8.78B","0.39%"
"Jun 17, 2016","10,182.53","10,135.38","10,261.97","10,113.95","10.22B","0.67%"
"Jun 16, 2016","10,115.12","10,154.18","10,199.52","10,090.23","10.61B","-0.58%"
"Jun 15, 2016","10,173.85","9,790.88","10,215.61","9,779.11","10.81B","2.82%"
"Jun 14, 2016","9,895.15","9,830.55","9,927.59","9,795.94","7.69B","0.33%"
"Jun 13, 2016","9,862.58","10,190.78","10,256.62","9,862.58","11.03B","-4.40%"
"Jun 08, 2016","10,316.82","10,330.18","10,372.98","10,232.13","9.49B","-0.30%"
"Jun 07, 2016","10,347.84","10,365.81","10,371.87","10,297.42","9.19B","-0.15%"
"Jun 06, 2016","10,363.08","10,383.45","10,403.81","10,296.18","9.90B","0.18%"
"Jun 03, 2016","10,344.91","10,275.94","10,412.95","10,258.02","12.20B","0.69%"
"Jun 02, 2016","10,274.02","10,192.51","10,274.02","10,181.18","10.65B","0.64%"
"Jun 01, 2016","10,209.14","10,184.23","10,284.36","10,177.22","13.02B","0.48%"
"May 31, 2016","10,159.93","9,786.00","10,159.93","9,786.00","12.77B","4.00%"
"May 30, 2016","9,768.84","9,756.87","9,847.70","9,681.24","6.31B","-0.46%"
"May 27, 2016","9,813.63","9,798.34","9,878.74","9,775.22","7.66B","-0.13%"
"May 26, 2016","9,826.14","9,766.08","9,826.14","9,605.45","7.76B","0.42%"
"May 25, 2016","9,784.60","9,883.94","9,930.81","9,756.52","7.05B","-0.38%"
"May 24, 2016","9,821.70","9,903.17","9,903.17","9,765.65","7.13B","-0.97%"
"May 23, 2016","9,918.16","9,839.78","9,937.83","9,839.76","7.72B","1.03%"
"May 20, 2016","9,816.75","9,657.75","9,816.75","9,628.98","6.95B","0.85%"
"May 19, 2016","9,733.74","9,684.12","9,847.22","9,684.12","7.48B","0.40%"
"May 18, 2016","9,694.78","9,835.58","9,835.58","9,591.18","8.54B","-2.16%"
"May 17, 2016","9,908.79","9,918.43","10,007.38","9,839.86","8.40B","-0.01%"
"May 16, 2016","9,910.08","9,729.79","9,910.08","9,690.33","6.98B","1.55%"
"May 13, 2016","9,759.27","9,769.13","9,880.69","9,710.17","6.49B","-0.38%"
"May 12, 2016","9,796.58","9,664.28","9,801.20","9,544.12","7.29B","0.16%"
"May 11, 2016","9,781.15","9,848.32","9,904.53","9,743.08","7.26B","-0.12%"
"May 10, 2016","9,793.21","9,770.30","9,836.98","9,738.52","6.42B","0.03%"
"May 09, 2016","9,790.48","10,018.51","10,018.51","9,747.87","9.56B","-3.07%"
"May 06, 2016","10,100.53","10,473.30","10,501.43","10,100.53","11.93B","-3.57%"
"May 05, 2016","10,474.01","10,403.55","10,480.22","10,372.22","8.06B","0.49%"
"May 04, 2016","10,422.80","10,401.67","10,498.32","10,389.77","9.32B","-0.18%"
"May 03, 2016","10,441.92","10,144.15","10,441.92","10,105.80","9.68B","2.96%"
"Apr 29, 2016","10,141.54","10,111.61","10,196.92","10,100.18","6.26B","-0.08%"
"Apr 28, 2016","10,149.91","10,178.24","10,198.95","9,990.67","7.64B","-0.24%"
"Apr 27, 2016","10,174.16","10,221.83","10,279.09","10,159.50","7.46B","-0.35%"
"Apr 26, 2016","10,209.90","10,095.96","10,209.90","10,076.74","6.97B","1.02%"
"Apr 25, 2016","10,106.79","10,122.13","10,137.75","9,986.39","7.32B","-0.44%"
"Apr 22, 2016","10,151.76","9,995.12","10,151.76","9,976.05","8.29B","0.92%"
"Apr 21, 2016","10,058.80","10,120.11","10,242.36","10,049.35","10.63B","-1.04%"
"Apr 20, 2016","10,164.74","10,632.07","10,647.09","10,011.57","14.76B","-4.13%"
"Apr 19, 2016","10,602.46","10,618.83","10,649.25","10,531.54","8.58B","0.32%"
"Apr 18, 2016","10,568.93","10,665.44","10,665.44","10,508.98","9.75B","-1.53%"
"Apr 15, 2016","10,733.64","10,774.49","10,784.60","10,680.74","10.27B","-0.35%"
"Apr 14, 2016","10,771.61","10,741.65","10,771.96","10,651.92","12.30B","0.81%"
"Apr 13, 2016","10,684.92","10,599.22","10,810.41","10,599.22","16.66B","1.44%"
"Apr 12, 2016","10,533.41","10,600.80","10,624.59","10,430.31","10.16B","-0.72%"
"Apr 11, 2016","10,609.59","10,513.87","10,667.04","10,513.87","12.08B","1.88%"
"Apr 08, 2016","10,413.54","10,425.01","10,457.01","10,288.80","10.59B","-0.87%"
"Apr 07, 2016","10,504.88","10,719.27","10,743.23","10,504.88","12.80B","-1.68%"
"Apr 06, 2016","10,683.86","10,604.23","10,696.03","10,570.14","12.42B","0.41%"
"Apr 05, 2016","10,640.27","10,393.65","10,656.15","10,373.54","13.03B","2.51%"
"Apr 01, 2016","10,379.65","10,410.68","10,442.30","10,224.37","10.27B","-0.72%"
"Mar 31, 2016","10,455.37","10,494.52","10,552.58","10,426.45","12.12B","0.09%"
"Mar 30, 2016","10,445.69","10,187.64","10,445.69","10,187.64","11.21B","3.48%"
"Mar 29, 2016","10,094.71","10,259.71","10,279.00","10,024.06","10.07B","-1.77%"
"Mar 28, 2016","10,276.84","10,399.17","10,494.20","10,248.27","11.72B","-0.61%"
"Mar 25, 2016","10,339.68","10,256.41","10,371.52","10,223.16","10.32B","0.54%"
"Mar 24, 2016","10,283.68","10,346.56","10,473.22","10,263.56","13.25B","-1.52%"
"Mar 23, 2016","10,442.38","10,317.93","10,442.38","10,277.25","12.08B","0.95%"
"Mar 22, 2016","10,344.08","10,308.91","10,435.13","10,254.69","13.93B","-0.48%"
"Mar 21, 2016","10,394.14","10,255.90","10,394.14","10,234.65","17.99B","2.64%"
"Mar 18, 2016","10,126.59","9,841.04","10,170.69","9,833.11","16.60B","3.42%"
"Mar 17, 2016","9,791.85","9,515.63","9,820.99","9,511.71","11.57B","3.41%"
"Mar 16, 2016","9,469.03","9,629.82","9,661.93","9,418.55","7.48B","-1.10%"
"Mar 15, 2016","9,574.19","9,636.63","9,677.48","9,536.27","8.43B","-0.94%"
"Mar 14, 2016","9,665.13","9,466.42","9,763.36","9,466.42","10.49B","3.22%"
"Mar 11, 2016","9,363.41","9,286.52","9,430.95","9,254.24","6.24B","-0.29%"
"Mar 10, 2016","9,390.35","9,526.19","9,600.23","9,382.16","7.37B","-1.39%"
"Mar 09, 2016","9,523.14","9,525.25","9,672.49","9,466.49","9.05B","-2.15%"
"Mar 08, 2016","9,732.73","9,690.57","9,732.73","9,348.76","11.83B","0.30%"
"Mar 07, 2016","9,703.83","9,642.25","9,805.37","9,614.69","10.45B","1.75%"
"Mar 04, 2016","9,536.71","9,721.23","9,797.56","9,447.11","14.25B","-2.31%"
"Mar 03, 2016","9,762.01","9,770.74","9,946.93","9,749.00","15.89B","-0.04%"
"Mar 02, 2016","9,766.37","9,308.49","9,781.91","9,308.49","14.72B","4.77%"
"Mar 01, 2016","9,322.00","9,116.56","9,384.31","9,011.51","10.93B","2.47%"
"Feb 29, 2016","9,097.36","9,528.72","9,528.72","9,000.89","11.12B","-4.98%"
"Feb 26, 2016","9,573.70","9,625.37","9,676.24","9,392.67","10.16B","0.24%"
"Feb 25, 2016","9,551.08","10,290.96","10,290.96","9,510.10","13.72B","-7.34%"
"Feb 24, 2016","10,307.63","10,256.39","10,355.32","10,100.50","10.80B","0.08%"
"Feb 23, 2016","10,299.67","10,374.36","10,397.52","10,171.67","11.39B","-0.69%"
"Feb 22, 2016","10,370.99","10,290.05","10,371.14","10,239.58","12.30B","2.05%"
"Feb 19, 2016","10,162.32","10,091.67","10,225.99","10,066.04","9.41B","0.45%"
"Feb 18, 2016","10,116.40","10,231.26","10,273.63","10,099.10","11.84B","-0.45%"
"Feb 17, 2016","10,161.77","10,043.69","10,178.55","9,982.17","12.04B","1.16%"
"Feb 16, 2016","10,045.37","9,727.76","10,071.02","9,727.76","10.39B","3.89%"
"Feb 15, 2016","9,668.84","9,385.52","9,725.18","9,385.52","6.88B","-0.05%"
"Feb 05, 2016","9,673.48","9,802.25","9,830.08","9,670.02","7.17B","-1.22%"
"Feb 04, 2016","9,793.07","9,667.91","9,844.02","9,667.91","8.89B","1.60%"
"Feb 03, 2016","9,638.87","9,509.50","9,679.54","9,453.16","7.86B","0.29%"
"Feb 02, 2016","9,610.93","9,332.69","9,646.95","9,332.69","8.34B","3.10%"
"Feb 01, 2016","9,322.01","9,389.62","9,457.43","9,196.15","7.58B","-1.02%"
"Jan 29, 2016","9,418.20","9,077.11","9,491.06","9,056.04","9.14B","3.70%"
"Jan 28, 2016","9,082.59","9,309.87","9,430.56","9,045.50","8.61B","-3.61%"
"Jan 27, 2016","9,422.43","9,525.61","9,556.83","8,986.52","11.38B","-0.64%"
"Jan 26, 2016","9,483.55","10,079.22","10,104.47","9,463.31","10.87B","-6.96%"
"Jan 25, 2016","10,192.53","10,194.75","10,291.50","10,103.65","7.85B","0.80%"
"Jan 22, 2016","10,111.57","10,095.42","10,171.92","9,837.74","8.58B","1.36%"
"Jan 21, 2016","9,975.97","10,207.42","10,475.51","9,975.97","10.19B","-3.77%"
"Jan 20, 2016","10,366.85","10,434.35","10,554.03","10,297.82","11.31B","-1.28%"
"Jan 19, 2016","10,501.79","10,137.38","10,519.67","10,105.55","11.76B","3.41%"
"Jan 18, 2016","10,155.96","9,807.25","10,273.59","9,807.25","9.74B","1.58%"
"Jan 15, 2016","9,997.92","10,268.95","10,363.82","9,940.89","11.44B","-3.35%"
"Jan 14, 2016","10,344.94","9,678.22","10,357.95","9,668.90","11.86B","3.67%"
"Jan 13, 2016","9,978.82","10,347.08","10,435.24","9,978.82","10.84B","-3.06%"
"Jan 12, 2016","10,293.70","10,243.57","10,414.94","10,065.09","11.38B","0.80%"
"Jan 11, 2016","10,212.46","10,656.87","10,809.57","10,212.46","14.18B","-6.21%"
"Jan 08, 2016","10,888.91","11,008.89","11,121.78","10,376.29","14.93B","1.20%"
"Jan 07, 2016","10,760.27","11,504.90","11,504.90","10,745.47","3.79B","-8.23%"
"Jan 06, 2016","11,724.88","11,520.77","11,730.48","11,413.98","13.40B","2.24%"
"Jan 05, 2016","11,468.06","11,116.90","11,687.48","11,063.64","15.18B","-1.36%"
"Jan 04, 2016","11,626.04","12,650.72","12,659.41","11,625.41","10.58B","-8.20%"
"Dec 31, 2015","12,664.89","12,893.12","12,921.71","12,664.53","10.24B","-1.75%"
"Dec 30, 2015","12,889.83","12,826.48","12,899.94","12,768.17","10.91B","0.65%"
"Dec 29, 2015","12,806.16","12,676.61","12,806.16","12,598.10","10.12B","0.94%"
"Dec 28, 2015","12,686.34","13,025.66","13,064.50","12,686.34","13.56B","-2.27%"
"Dec 25, 2015","12,980.57","12,960.25","13,012.74","12,898.47","10.43B","0.37%"
"Dec 24, 2015","12,932.37","12,977.25","13,003.78","12,770.36","11.82B","-0.58%"
"Dec 23, 2015","13,007.87","13,142.53","13,187.05","12,974.63","16.25B","-1.00%"
"Dec 22, 2015","13,139.12","13,064.69","13,139.12","12,980.38","15.38B","0.85%"
"Dec 21, 2015","13,028.31","12,824.43","13,047.12","12,816.72","16.21B","1.54%"
"Dec 18, 2015","12,830.25","12,825.02","12,904.08","12,763.43","15.09B","0.04%"
"Dec 17, 2015","12,825.48","12,602.67","12,825.48","12,602.67","16.99B","2.51%"
"Dec 16, 2015","12,511.03","12,533.11","12,595.12","12,471.09","11.43B","0.13%"
"Dec 15, 2015","12,495.25","12,412.47","12,553.79","12,412.47","11.49B","0.76%"
"Dec 14, 2015","12,400.59","12,023.81","12,400.59","12,004.49","11.18B","2.20%"
"Dec 11, 2015","12,134.02","12,120.59","12,228.29","12,051.44","9.76B","-0.39%"
"Dec 10, 2015","12,181.03","12,180.77","12,318.04","12,158.65","11.07B","0.01%"
"Dec 09, 2015","12,179.83","12,112.20","12,257.58","12,091.76","10.85B","0.12%"
"Dec 08, 2015","12,164.97","12,371.11","12,371.11","12,151.15","11.77B","-2.23%"
"Dec 07, 2015","12,443.05","12,351.41","12,467.85","12,262.13","11.38B","0.92%"
"Dec 04, 2015","12,329.18","12,384.50","12,474.46","12,268.49","12.89B","-0.95%"
"Dec 03, 2015","12,447.38","12,205.44","12,447.38","12,205.44","13.06B","2.14%"
